reviewID,saleID,sellerID,buyerID,comment,txnID,stars
12010,B01CCBESDE,A4EJM72NKO4YM,A12O5SEIF162P8,"First a little background.  I have always been a Photoshop guy.  I am a pro photographer, and I have",12010,5
12011,B01CS8RSIS,A1GNYKVAT4ZHT1,A3MQAQT8C6D1I7,One thing you'll notice when you get Windows 10 is that it doesn't come with a dvd / blu ray player ,12011,4
12012,B01CS8RSIS,A1GNYKVAT4ZHT1,A2KMV056844YV2,First of all this is not for a Mac. I did not realize it when I ordered it. I do have a PC with Wind,12012,3
12013,B01CS8RSIS,A1GNYKVAT4ZHT1,ACHTDPEQYSEQL,"Cyberlink PowerDVD 16 Ultra is a media player that supports not only Blu-ray playback, but also 3D B",12013,5
12014,B01CS8RSIS,A1GNYKVAT4ZHT1,AQCJWSMSURQI2,"I get video files in all kinds of formats, and can't stand hunting for an application to play them i",12014,4
12015,B01CS8RSIS,A1GNYKVAT4ZHT1,A24HWYHR28JJ7A,"Two years ago, I upgraded to PowerDVD 14 Ultra. Because PowerDVD 14 Ultra did not support FLAC audio",12015,5
12016,B01CS8RSIS,A1GNYKVAT4ZHT1,AUCISQA1YXX86,The Cyberlink PowerDVD program is notoriously buggy. See the photo? That's as far as I get when inse,12016,1
12017,B01CS8RSIS,A1GNYKVAT4ZHT1,A1D1NIU7AGSDJY,This software did the job for me.  It is acceptable and functional.,12017,5
12018,B01CS8RSIS,A1GNYKVAT4ZHT1,A3FKQQTSMHOCE0,This is very cool software and a huge step up from the freebie video display software provided on yo,12018,5
12019,B01CS8RSIS,A1GNYKVAT4ZHT1,A3HIDO9H99N8EA,"Subtitles do not render correctly on a 4k display

No customer support / service",12019,1
12020,B01CS8RSIS,A1GNYKVAT4ZHT1,A5IIE7X9IIJVK,As advertised. However the access to YouTube and others does not work.,12020,5
12021,B01CS8RSIS,A1GNYKVAT4ZHT1,A1RHJX6OA0O9KQ,"Lots of competitors, just marketing differences.  Doesn't do anything new or differently than the  o",12021,3
12022,B01CS8RSIS,A1GNYKVAT4ZHT1,A37IQ5N6B0LRGM,World number 1? That's an understatement. Maybe if your world limited to your balcony its ok but in ,12022,1
12023,B01CS8RSIS,A1GNYKVAT4ZHT1,A2UXDOS0WFZCWQ,works great!!!,12023,5
12024,B01CS8RSIS,A1GNYKVAT4ZHT1,A1SH9DMYHO89K0,doesn't come with a CD Key you have to buy it as an add on.....,12024,1
12025,B01CS8RSIS,A1GNYKVAT4ZHT1,A7H1LWFBE905R,"Cyberlink PowerDVD 16 Ultra is what you need when you don't have an Apple laptop, desktop, or iPhone",12025,4
12026,B01CS8RSIS,A1GNYKVAT4ZHT1,AZQGJ5CEAJGXB,This won't be a very technical review because there are many here that have gone into great details ,12026,4
12027,B01CS8RSIS,A1GNYKVAT4ZHT1,A2AF0NOCM71J0B,"There is a feature option in this version that is new to me.  After installation, you are asked if y",12027,4
12028,B01CS8RSIS,A1GNYKVAT4ZHT1,A12DQZKRKTNF5E,"<div id=""video-block-R2PTHP0AIDGAOK"" class=""a-section a-spacing-small a-spacing-top-mini video-block",12028,4
12029,B01CS8RSIS,A1GNYKVAT4ZHT1,A5KMMY627T3W,This is a really great program. The best feature is the chromecast/Roku streaming. I had much more i,12029,5
12030,B01CS8RSIS,A1GNYKVAT4ZHT1,AX329NHW6B7BA,"Like thousands (millions?) of other PC users, I gave in and succumbed to the Windows 10 upgrade, and",12030,4
12031,B01CS8RSIS,A1GNYKVAT4ZHT1,A20V7N5A22F4BM,"The only issue I have with this product is the price, but note that the price includes one year of f",12031,5
12032,B01CS8RSIS,A1GNYKVAT4ZHT1,A36JK2BSXS0U43,"I was a little leery of an app that promises so much, but I can say I am very pleased with this so f",12032,4
12033,B01CS8RSIS,A1GNYKVAT4ZHT1,ACL0T7X1THPAV,"There are free media players out there (like VLC, MPC, GOM), but none will play commercial Blu-ray D",12033,5
12034,B01CS8RSIS,A1GNYKVAT4ZHT1,A3RZOPQ42Q50B1,"I have been a PowerDVD user for more than a decade. In the past I liked the interface, it was easy t",12034,4
12035,B01CS8RSIS,A1GNYKVAT4ZHT1,A1EQ5D5JRSW23K,"If the product hadn't been advertising that they work on Windows 7, I wouldn't have taken a star off",12035,4
12036,B01CS8RSIS,A1GNYKVAT4ZHT1,A2MCC0XFURU2K2,This is a powerful program with almost too many features to mention.  I would carefully read the des,12036,5
12037,B01D966WAS,A3FBTJCCNQXW2U,A1WYGUZIYZSTKC,Difficult to use,12037,2
12038,B01D966WAS,A3FBTJCCNQXW2U,A2FUGL44X83UV4,Okay,12038,3
12039,B01D966WAS,A3FBTJCCNQXW2U,A1MOLMEBRO23PR,A++,12039,5
12040,B01D966WAS,A3FBTJCCNQXW2U,AID7YAXYMK4KT,Had to add everything yourself,12040,3
12041,B01D966WAS,A3FBTJCCNQXW2U,AN2FZ6SBNYDDQ,not real helpful.,12041,2
12042,B01DEG0SGC,AI5OR1HSYXCCL,A2043TZWO0M6DT,Nice program.,12042,5
12043,B01DEG0SGC,AI5OR1HSYXCCL,ADQMD5JY576CU,everything ok,12043,5
12044,B01DEG0SGC,AI5OR1HSYXCCL,A1SE0LK82QXOGZ,Great,12044,5
12045,B01DEG0SGC,AI5OR1HSYXCCL,AID7YAXYMK4KT,Hard to learn but cool once you do.,12045,4
12046,B01E6C5D1S,A1GNYKVAT4ZHT1,A2043TZWO0M6DT,Excellent software program for registries to be clean and erased to have your computer work effectiv,12046,5
12047,B01E6C5D1S,A1GNYKVAT4ZHT1,A2DV14M0BC6YY1,no comment,12047,3
12048,B01E6C5D1S,A1GNYKVAT4ZHT1,A33LBTRTH6XOLE,This is one of the Better (Do it All / Fix it Up) programs to have..  I used this program a lot abou,12048,5
12049,B01E6C5D1S,A1GNYKVAT4ZHT1,A8GG5FFQDIRTU,work up,12049,3
12050,B01EB06R10,A1JJM6COMQOO4Y,A2F6NONFUDB6UK,"I like that Corel has released WordPerfect Office X8, a suite of proven, extensive and affordable ap",12050,4
12051,B01EB06R10,A1JJM6COMQOO4Y,A1PL7QILVQV3IF,"I only has so many Microsoft Office licenses to go around, and we wanted a program with most of the ",12051,5
12052,B01EB06R10,A1JJM6COMQOO4Y,A2X8KN82L07RSK,I have been using some form of Microsoft office since I have been in Middle School.  While I really ,12052,4
12053,B01EB06R10,A1JJM6COMQOO4Y,ADY836HK6QSYR,"I use WP years ago and found it cumbersome and far too much work.  I was, therefore, skeptical about",12053,4
12054,B01EB06R10,A1JJM6COMQOO4Y,A7H1LWFBE905R,"Word processing features are pretty much standardized these days, so if you know Word, you can easil",12054,5
12055,B01EB06R10,A1JJM6COMQOO4Y,A225G2TFM76GYX,The software installed without problems on a Win 10 Pro computer.  During testing I had had no probl,12055,5
12056,B01EB06R10,A1JJM6COMQOO4Y,A1EQ5D5JRSW23K,"Corel WordPerfect Office X8 has further improved the capability to create an eBook. In fact, while t",12056,5
12057,B01EB06R10,A1JJM6COMQOO4Y,A14JBDSWKPKTZA,"This review is for X8 Standard which does not include the database, for that youll need the Pro vers",12057,5
12058,B01EB06R10,A1JJM6COMQOO4Y,A19FRW264WZTGP,This is a great alternative to Microsoft Office for certain documents.  I like Corel solutions for t,12058,4
12059,B01EB06R10,A1JJM6COMQOO4Y,A3NOBH42C7UI5M,"This office suite installs from a DVD, so if you don't have one, this version isn't for you. Even wi",12059,4
12060,B01EB06R10,A1JJM6COMQOO4Y,A2U6GHU2EMC5M5,"When I went to college, I actually used WordPerfect.  It was what was used on my first computer at h",12060,4
12061,B01EB06R10,A1JJM6COMQOO4Y,A680RUE1FDO8B,"Its been years since I used WordPerfect on a regular basis. Years back, when it was owned by differe",12061,5
12062,B01EB06QUM,A2SMRVTSGNNZF0,A2MCC0XFURU2K2,This is an excellent version of software in a world that often seems to forget that Microsoft Office,12062,5
12063,B01EB06QUM,A2SMRVTSGNNZF0,AQCJWSMSURQI2,WordPerfect is great for those who don't want to take their hands away from the keyboard.  And the r,12063,4
12064,B01EB06QUM,A2SMRVTSGNNZF0,A2T91VWRHRM3KH,"This is a review of WordPerfect Office X8, Home and Student Edition

While there are one or two nice",12064,3
12065,B01EB06QUM,A2SMRVTSGNNZF0,A38Z11QP8B702T,Corel Word Perfect remains my preferred choice of word processor even though I have 4 others to chos,12065,5
12066,B01EB06QUM,A2SMRVTSGNNZF0,A13EQE9EY2ET93,"Word editing application works fine for anyone wanting an alternative to Word.
On the other hand don",12066,3
12067,B01EB06QUM,A2SMRVTSGNNZF0,A3KGLXW3EYDTUH,"WordPerfect Office 8 has proven itself relatively intutive and streamlined, from install to daily us",12067,4
12068,B01EB06QUM,A2SMRVTSGNNZF0,A33WFRICMYRPT6,"This is a tough product to review. On one hand, WordPerfect Office offers a powerful and very capabl",12068,4
12069,B01EB06QUM,A2SMRVTSGNNZF0,A2WG33SBOT901X,"It's been a number of years since I used WordPerfect, because my first word processor program was Mi",12069,5
12070,B01EB06QUM,A2SMRVTSGNNZF0,A2FBPS1P12N24T,"Getting WordPerfect Office is like visiting with an old friend.  More than 30 years ago, I had the r",12070,4
12071,B01EB06QUM,A2SMRVTSGNNZF0,A29VG90T649CSU,"Corel WordPerfect Office Suite has always been a great alternative to MS Office, at a much more affo",12071,5
12072,B01EB06QUM,A2SMRVTSGNNZF0,A3A90CELVLOUP6,"I learned to type on a typewriter in junior high school! There were computers at our school, but for",12072,5
12073,B01F4PYHX6,A19RW25Q6206I3,A1SCANWWQTEG9I,My daughter just got her driver's license and I have been using this to make sure she is using the c,12073,5
12074,B01F4PYHX6,A19RW25Q6206I3,A1T2ZO4ARVSUGE,"If you've wanted to know how family members are driving your car, this product is for you!  It's als",12074,4
12075,B01F4PYHX6,A19RW25Q6206I3,A680RUE1FDO8B,"Because this device is versatile and dependent on my driving, Im going to do this review in stages.
",12075,5
12076,B01F4PYHX6,A19RW25Q6206I3,A226VGZWOEBPGL,A very good GPS system that has robust tracking data and a very good interface. The ability to see d,12076,5
12077,B01F4PYHX6,A19RW25Q6206I3,AHQRU3MRORIWQ,Lovely system - works as advertised -- be sure that this is a system you can afford the monthly char,12077,4
12078,B01F4PYHX6,A19RW25Q6206I3,A1FDSZISWIXH1A,"This Vehicle Tracker from AwareGPS is a fantastic tool for parents of new or inexperienced drivers, ",12078,5
12079,B01F4PYHX6,A19RW25Q6206I3,A2QDOJFFLFGF18,I use this on my car car when my kids drive. Knowing where they are is a great satisfaction. This is,12079,5
12080,B01F4PYHX6,A19RW25Q6206I3,A2DA2NJZ2RIYAB,This is pretty awesome. I love the alerts and the reports it provides. Great for having teen drivers,12080,5
12081,B01F4PYHX6,A19RW25Q6206I3,A1JOANG98KBFKU,This is pretty awesome for a business or non-profit owner. It's a fantastic way to keep track of you,12081,4
12082,B01F4PYHX6,A19RW25Q6206I3,A2FBPS1P12N24T,This tracking system has to be similar to the one used by Progressive Insurance to monitor your driv,12082,4
12083,B01F4PYHX6,A19RW25Q6206I3,A1ZU55TM45Y2R8,"I had the chance to review this vehicle tracking fob and let me start by saying the idea is great, y",12083,3
12084,B01F4PYHX6,A19RW25Q6206I3,ASY25YMTIC2A9,This is actually a really great product... I was not expecting it to be as useful as it ended up tur,12084,5
12085,B01F7RJHIQ,AHUT55E980RDR,A8LIC48AXFIZB,"First of all, I want to thank all the Microsoft employees who have left positive reviews on Amazon!
",12085,3
12086,B01F7RJHIQ,AHUT55E980RDR,A1EYOO7WAQS0WF,I have used every version of MS Office for the past 15+ years. In that time MS has released some win,12086,2
12087,B01F7RJHIQ,AHUT55E980RDR,AQJTO7LONGZX6,Would not install: activation code not accepted.  Returned it.,12087,1
12088,B01F7RJHIQ,AHUT55E980RDR,A1SAERVEC8O6T7,Worked as designed,12088,5
12089,B01F7RJHIQ,AHUT55E980RDR,A3QSZ2SE3HUSXM,Bought 8/2010 & it's working on a Windows 10 HP as of 7/2017.,12089,5
12090,B01F7RJHIQ,AHUT55E980RDR,A2CGORRQGDEL37,"Bought this from RetailSoftware and it works as advertised.  No problems installing, activating, or ",12090,5
12091,B01F7RJHIQ,AHUT55E980RDR,ANGGNFE8DXGYC,"for windows computers, does not include outlook app, also digital download version available.",12091,5
12092,B01F7RJHIQ,AHUT55E980RDR,A1DQVIG6TENR5Q,Use Word and Excel constantly.  This version gives me all I need.,12092,5
12093,B01F7RJHIQ,AHUT55E980RDR,A3APIP5GYBAW6Q,Good product.  Wish I could get another copy.,12093,5
12094,B01F7RJHIQ,AHUT55E980RDR,A2XBL8D75FHS0U,Hard to be without this product in this cyber world. Can do so many things for you. Easy install,12094,5
12095,B01F7RJHIQ,AHUT55E980RDR,A21YKKGDHH4YAL,good,12095,5
12096,B01F7RJHIQ,AHUT55E980RDR,A1LQ1MQNS5GKRQ,Like the Microsoft Office package very much.,12096,4
12097,B01F7RJHIQ,AHUT55E980RDR,A1ZX9B71DGKUO2,Was not able  to share with other family members it did not work on the Dell Inspiron Duo Convertibl,12097,4
12098,B01F7RJHIQ,AHUT55E980RDR,AI5OR1HSYXCCL,"Perfect for the family or small business for those with multiple computers.

Very affordable , espec",12098,5
12099,B01F7RJHIQ,AHUT55E980RDR,AEU0PXF31KEOC,As Advertised,12099,5
12100,B01F7RJHIQ,AHUT55E980RDR,A33IUIT8G4MA4N,"Happy Happy Joy Joy! It was just as it was advertised, so it gets four stars, what else is there to ",12100,4
12101,B01F7RJHIQ,AHUT55E980RDR,A12YN0X0CRN1AV,I WAITED TIL NOW TO PURCHASE THIS PROGRAM BECAUSE I ALREADY HAD THE 2007 PROGRAM.  I ALWAYS WISHED I,12101,5
12102,B01F7RJHIQ,AHUT55E980RDR,A3RGJ1FXOB1ZLL,"I bought Office 2010 for several reasons.
1. It is used by and for work, where they use Office 2007 ",12102,5
12103,B01F7RJHIQ,AHUT55E980RDR,A2CJ4DLE8TWAGL,"Works with Windows 7 and 8 and XP, and for 3 PC, will be the last time we see this and the only reas",12103,5
12104,B01F7RJHIQ,AHUT55E980RDR,A1075X1Q4M3S78,This is a very good program once you learn to use it and learn all of the short cuts. Suggest you al,12104,5
12105,B01F7RJHIQ,AHUT55E980RDR,A2THQCHKR89E16,I wasn't a fan of the ribbon when MS first introduced that.  I think they've fixed some of the thing,12105,5
12106,B01F7RJHIQ,AHUT55E980RDR,A2BLGCXUR8IT79,This review is being written 12/3/2012 for Microsoft Office Home & Student 2010 - 3PC/1User (Disc Ve,12106,3
12107,B01F7RJHIQ,AHUT55E980RDR,AW12F6FJ99WCV,My husband and I used Microsoft Office for a lot of different projects.  We just purchased it and it,12107,5
12108,B01F7RJHIQ,AHUT55E980RDR,A10P8UG177H2XR,I bought Microsoft Office 2007 Professional Academic version because I was (and still am) a struggli,12108,5
12109,B01F7RJHIQ,AHUT55E980RDR,A1X1CEGHTHMBL1,I have used Microsoft Office since it was launched and this is the best version yet. It comes with W,12109,5
12110,B01F7RJHIQ,AHUT55E980RDR,APOGXH3A74CM3,This version of Microsoft Office is an adequate upgrade that includes the basic software for running,12110,3
12111,B01F7RJHIQ,AHUT55E980RDR,A2FS9527Q7YIDM,"Amazon had a Black Friday special on this software, and my wife had just purchased a new laptop and ",12111,5
12112,B01F7RJHIQ,AHUT55E980RDR,A19RGDJPNZ7NZ,"I was reluctant to move to a new platform after using Office 2003 for so long, but now I am wonderin",12112,5
12113,B01F7RJHIQ,AHUT55E980RDR,AHQRU3MRORIWQ,This version is excellent as you can install it on up to 3 computers at home. It will probably save ,12113,4
12114,B01F7RJHIQ,AHUT55E980RDR,A2TXR85WQLE32N,"This ""Microsoft Office Home and Student 2010"" software package is a good basic starter kit for a PC ",12114,5
12115,B01F7RJHIQ,AHUT55E980RDR,A1WKEAS58297E5,"To me, there isn't a lot that can be done to improve upon this Office Suite. It has everything we ne",12115,5
12116,B01F7RJHIQ,AHUT55E980RDR,AL5JX4BX0PBJY,"I slugged through the learning curve from Office 2003 to Office 2007, and still have trouble finding",12116,4
12117,B01F7RJHIQ,AHUT55E980RDR,A32QOZWIKQDNZX,"I'm not a fan of Microsoft (all my PCs with one exception run Linux), but this is great software pro",12117,5
12118,B01F7RJHIQ,AHUT55E980RDR,A1A21GIPMY89BZ,There is more to dislike than to like about 0ffice 2010.  I started using the free Open Office and f,12118,2
12119,B01F7RJHIQ,AHUT55E980RDR,A27XEJX3W4FCUK,I have used many version of Microsoft office. I have been more than satisfied with each and everyone,12119,5
12120,B01F7RJHIQ,AHUT55E980RDR,A1BT6TL7UCIC5Y,The 2010 version of MS Office is much more stream lined than Office 2007 and far less clunky than Of,12120,5
12121,B01F7RJHIQ,AHUT55E980RDR,A1MRPX3RM48T2I,Microsoft Office 2007 was a radical departure from the previous versions of Office:  it introduced a,12121,4
12122,B01F7RJHIQ,AHUT55E980RDR,ADFLPF6FI3W0O,"I had the chance to work with Microsoft Office Home & Student 2010, and it is a robust, productivity",12122,5
12123,B01F7RJHIQ,AHUT55E980RDR,A35HNL2VEDK9Z1,This is a very affordable solution for households who need Microsoft office without the fancier appl,12123,5
12124,B01F7RJHIQ,AHUT55E980RDR,AHSTSNIWEQTI,Any professional knows you need to have access to the basic Microsoft applications to do your job ef,12124,5
12125,B01F7RJHIQ,AHUT55E980RDR,A116J8AUC3JSN2,I'll confess. I was enraged when Microsoft brought out the 2007 version of their flagship Office Eff,12125,4
12126,B01F7RJHIQ,AHUT55E980RDR,AYNTULRNAIPNY,"Warning, warning, warning
The trial of Outlook on this that you don't even know it is going to insta",12126,1
12127,B01F7RJHIQ,AHUT55E980RDR,A379DLIAF0MFM5,I've grown up with Microsoft Office and have come to rely on it for both work and my personal stuff.,12127,5
12128,B01F7RJHIQ,AHUT55E980RDR,AG1OL1K3SFURN,"I was pretty satisfied with the 2007 version of Excel, Word, and PPT.  But very much looking forward",12128,4
12129,B01F7RJHIQ,AHUT55E980RDR,A26LD9FQHTM8ZH,"I am old school when it comes to Office, so this product more than covered my basic needs.  It will ",12129,4
12130,B01F7RJHIQ,AHUT55E980RDR,A3D2VIUT2HWP0Z,"Office 2010 Home and student edition ( Family Pack) with WORD, EXCEL, POWERPOINT and ONENOTE install",12130,2
12131,B01F7RJHIQ,AHUT55E980RDR,AVXGN90BU95P8,This program gave me no problems from an installation standpoint and I found it to be a nice upgrade,12131,5
12132,B01F7RJHIQ,AHUT55E980RDR,A3TIACCF9FM8PB,just installed it and it works a lot better than my old 2003 version but it going to take sometime t,12132,5
12133,B01FFVDY9M,A38Z11QP8B702T,A23GFTVIETX7DS,"Even though I'm an amateur, I take my photography seriously, and I was interested in seeing what Aft",12133,4
12134,B01FFVDY9M,A38Z11QP8B702T,A4QXTN3K865NR,"Having used several Corel photo editing software programs, i. e. PaintShop Pro, Roxio and MS Digital",12134,5
12135,B01FFVDY9M,A38Z11QP8B702T,AQCJWSMSURQI2,"Corals latest photo editing software isn't photoshop, but for the casual user like me it is ideal to",12135,5
12136,B01FFVDY9M,A38Z11QP8B702T,A1ZU55TM45Y2R8,"I have been a photoshop user for years and while this is NOT a full blown replacement, it does exact",12136,5
12137,B01FFVDY9M,A38Z11QP8B702T,A12DQZKRKTNF5E,"<div id=""video-block-R1AZ5EBK16SILN"" class=""a-section a-spacing-small a-spacing-top-mini video-block",12137,5
12138,B01FFVDY9M,A38Z11QP8B702T,A1E55W6ES0FY17,I was not very familiar with AfterShot Pro. I am a huge fan of PaintShop Pro and have been using it ,12138,4
12139,B01FFVDY9M,A38Z11QP8B702T,A1HOLJW15Q5S5V,I am a casual photographer but one who enjoys refining and playing with my images. I'm a Mac user an,12139,3
12140,B01FFVDY9M,A38Z11QP8B702T,A225G2TFM76GYX,The software installed and worked without problems on both a OS X 10.11 and a Win 10 system.  Overal,12140,5
12141,B01FFVDY9M,A38Z11QP8B702T,AYUF7YETYOLNX,I have been a serious amateur photographer for some time with more knowledge than talent.  I have us,12141,4
12142,B01FFVDY9M,A38Z11QP8B702T,A2L6BT1PVV9YN0,"I enjoy taking photos with my Sony camera, but I'm an amateur and have never learned an editing prog",12142,4
12143,B01FFVDY9M,A38Z11QP8B702T,A2X3L31KCXBHCL,I'm not a professional photographer. Not even close. And I'm not a hobbyist either.  I just wanted a,12143,5
12144,B01H39M7ME,A1U1G73EI5IRZF,A2FUAY203GSOQ1,Useless,12144,1
12145,B01H39M7ME,A1U1G73EI5IRZF,A2TYF5K1AW0O72,Following instructions was complicated. Ended up with European selection and none worked.  First thi,12145,1
12146,B01H39M7ME,A1U1G73EI5IRZF,AWS9P2FOTIBB3,was not worth Free,12146,1
12147,B01H39M7ME,A1U1G73EI5IRZF,AVR7IAWO7Z0VQ,Deleted it.,12147,1
12148,B01H39M7ME,A1U1G73EI5IRZF,A1MOLMEBRO23PR,ok,12148,5
12149,B01H39M7ME,A1U1G73EI5IRZF,A1SE0LK82QXOGZ,Great,12149,5
12150,B01H39M7ME,A1U1G73EI5IRZF,A2DV14M0BC6YY1,ok,12150,3
12151,B01HAP3NUG,A4EJM72NKO4YM,A19RGDJPNZ7NZ,"I've noticed some of the reviews here seem to tout the features of this software, but the authors do",12151,2
12152,B01HAP3NUG,A4EJM72NKO4YM,ACVDL5QRCOPE1,Pinnacle Studio 20 Plus is a real nice video editing program. You can add video right from a live ca,12152,5
12153,B01HAP3NUG,A4EJM72NKO4YM,A12ENBT314RFXR,I'm not the most advanced video editor. I take lots of home videos and might take a few videos of so,12153,4
12154,B01HAP3NUG,A4EJM72NKO4YM,AZQGJ5CEAJGXB,I've been trying to use this software for over a month to learn the features so I could write out a ,12154,3
12155,B01HAP3NUG,A4EJM72NKO4YM,AQ9JTZBF30IW0,Get your geeky friend if you're a novice (like me).  Only my friends ended up being a limited amount,12155,3
12156,B01HAP3NUG,A4EJM72NKO4YM,AWPN47SSWK1JV,"Easy to install and for me fairly user friendly, but I do believe that it might be more of a challen",12156,4
12157,B01HAP3NUG,A4EJM72NKO4YM,AYVM2DODURDLE,I was able to pick up this application quickly as it was fairly intuitive and mirrored some of the o,12157,5
12158,B01HAP3NUG,A4EJM72NKO4YM,A3VONQL7YW8UPM,"If you're looking for solid video editing at a reasonable price, you've come to the right place.  Th",12158,5
12159,B01HAP3NUG,A4EJM72NKO4YM,A2Q2A6JKY95RTP,"I'm a long time, though novice user, of Pinnacle Studio and have been using version 17 for several y",12159,4
12160,B01HAP3NUG,A4EJM72NKO4YM,A3EXW4HNYX7HF5,"Pinnacle Studio 20 Plus is a good entry in the Pinnacle Studio 20 lineup, the other 2 being the stan",12160,4
12161,B01HAP3NUG,A4EJM72NKO4YM,A12O5SEIF162P8,"I use software related to photography a lot, and have taught digital photography college classes for",12161,4
12162,B01HAP3NUG,A4EJM72NKO4YM,A2MCC0XFURU2K2,"As with any video editing software, it takes time to learn how to use it and get the most out of it.",12162,5
12163,B01HAP47PQ,A8SPPHKETDZ41,ABQWMANK4AR63,Install took about 15 or 20 minutes on a high end Oculus Rift system with a 50Mb internet connection,12163,4
12164,B01HAP47PQ,A8SPPHKETDZ41,A3EXW4HNYX7HF5,"Pinnacle Studio 20 Ultimate is indeed the ultimate package in the Pinnacle Studio 20 lineup, the oth",12164,4
12165,B01HAP47PQ,A8SPPHKETDZ41,A36EW68H08UOCS,"I'm an amateur photographer and the further ""home"" photo/video technology goes, the better my amateu",12165,5
12166,B01HAP47PQ,A8SPPHKETDZ41,A3FFKU2MTCOBM1,After a bad experience with version 16 sending messages to re-install after the  Windows 10 Update. ,12166,4
12167,B01HAP47PQ,A8SPPHKETDZ41,A2DXENZNO2JT4F,"I use Adobe Premiere (CC) for my video editing, but it allows me to put the license on two computers",12167,4
12168,B01HAP47PQ,A8SPPHKETDZ41,A2FNA5903D9E6Y,So I was pretty excited to try this version of Pinnacle (the last version I have is 17). There are a,12168,2
12169,B01HAP47PQ,A8SPPHKETDZ41,A23E9QQHJLNGUI,"Right from the start, I've little to no prior experience with Pinnacle Studio or any other video edi",12169,4
12170,B01HAP47PQ,A8SPPHKETDZ41,A2WG33SBOT901X,I am not good enough yet at video editing to provide the quality advice that some of the other revie,12170,4
12171,B01HAP47PQ,A8SPPHKETDZ41,A31N0XY2UTB25C,I found Pinnacle Studio 20 Ultimate a very usable video editing program for my modest needs. It has ,12171,5
12172,B01HAP47PQ,A8SPPHKETDZ41,A1KKE6VX8VPWZK,Full disclosure - I am a long time Adobe Premiere and Final Cut Pro user. I got this package because,12172,4
12173,0321719816,AGWFBOF3Y2FRX,A2FRAS05LEI6JJ,"I've wanted to design my own webpage for ages.  Although I've worked on computers for 30 years, and ",12173,4
12174,0321719816,AGWFBOF3Y2FRX,A3M1PA1C98XNGN,All this product contains is training on how to use Dreamweaver CS5 - not Dreamweaver CS5 itself.  I,12174,4
12175,0321719816,AGWFBOF3Y2FRX,AMRMK86X3PKXD,I've been teaching media at the college level for 15 years and I find these Core Training disks a gr,12175,5
12176,0321700945,ANEDXRFDZDL18,A2YKWYC3WQJX5J,"Sometimes pouring over page after page is difficult.
If that describes you, this is a great tool for",12176,5
12177,0321700945,ANEDXRFDZDL18,A2PBMCBT1R8TTL,I am a visual learner.  I can read a book many times and the material won't sink in.  I see somethin,12177,5
12178,0321719824,A30LRB20LJ19OY,A3LLP0VSTSABK2,"I've tried to learn Flash using books several times, with modest success.  These videos helped me ma",12178,4
12179,0321719824,A30LRB20LJ19OY,A1B6SIX2I161O9,"I've been using Adobe Creative Suite applications since some of them were Macromedia applications, b",12179,4
12180,0321719824,A30LRB20LJ19OY,AMRMK86X3PKXD,I've been teaching media at the college level for 15 years and I find these Core Training disks a gr,12180,5
12181,0321719824,A30LRB20LJ19OY,A7C77J4MH94B6,"If you learn best by doing rather than just reading, and you want to learn Flash, this course is a g",12181,4
12182,0321719824,A30LRB20LJ19OY,A3SMD3T0QTN109,"I found this instruction thorough and actually very helpful.

I would say it's primarily focused on ",12182,5
12183,1413313728,A19RW25Q6206I3,AVU1ILDDYW301,"Lots of helpful information, especially from the included books.  Make sure you purchase the current",12183,4
12184,1413313728,A19RW25Q6206I3,A2VAD79S4A06DD,"It can be confusing buying software online. In this case, be aware that there is a newer version,&nb",12184,3
12185,1413313728,A19RW25Q6206I3,A35IX2GE0VC0JP,Quicken Legal Business Pro works very well for providing basic legal advice and forms for most small,12185,4
12186,1413313728,A19RW25Q6206I3,A3SLC8F6VIWXIR,"This seems ok for routine basic documents, but if there is any kind of serious money at stake I woul",12186,3
12187,1413313728,A19RW25Q6206I3,A11KZ906QD08C5,A newer version of this is out and should be purchased instead of this older version.  While some im,12187,4
12188,1413313728,A19RW25Q6206I3,A1GNYV0RA0EQSS,I used Quicken Legal Buiness Pro for my own small online business last year. It really helped out in,12188,4
12189,1615354336,A2DXENZNO2JT4F,A7ZSEMONQ84JB,Excellent program,12189,5
12190,1615354336,A2DXENZNO2JT4F,A1DQVIG6TENR5Q,Don't use as much as expected.,12190,4
12191,1615354336,A2DXENZNO2JT4F,A1EH9FFEI9RG17,I bought a new computer so that I could get Windows 7.  I thought that my old computer was too old t,12191,5
12192,B00003IRBU,A3KCKECEO3E2AN,A3PD6NG6XL336W,"""Secrets Can Kill"", the first game in the award-winning Nancy Drew mystery series, is a defining gam",12192,2
12193,B00003IRBU,A3KCKECEO3E2AN,A3ANETCTMAN1NP,NOTE - I have posted this review on both product pages for this game.  Not on the remastered version,12193,3
12194,B00003JAU9,A33LKRMLTQUWQA,A1LCS3WQEWUO6Y,"Generally speaking, to get the best performance from any operating system a clean install of a full ",12194,1
12195,B00003JAU9,A33LKRMLTQUWQA,AD0J5KK4WQXNS,Running Windows 95 and that means Windows 98 is illegal in your country and you are in the land of n,12195,5
12196,B00003JAU9,A33LKRMLTQUWQA,AG42CYU5P8NVQ,"This is a little late now that 2003 is coming out.  However, for people wondering, this is a rock so",12196,4
