txnID,buyerID,sellerID,saleID,txnStatus,txnquantity,txndate
9761,AAJIGWE242MSN,AO0DSC1DYT834,B00MV9ELBM,OK,1,"2014-11-7,"
9762,A1EMN4T3ROJDOO,AO0DSC1DYT834,B00MV9ELBM,OK,1,"2014-11-2,"
9763,ATANE2SC44592,AO0DSC1DYT834,B00MV9ELBM,OK,6,"2014-11-1,"
9764,A3FEGTOLCWXSV4,AO0DSC1DYT834,B00MV9ELBM,OK,5,"2014-10-30,"
9765,A2503LT8PZIHAD,AO0DSC1DYT834,B00MV9ELBM,OK,1,"2014-10-30,"
9766,A1PI8VBCXXSGC7,AO0DSC1DYT834,B00MV9ELBM,OK,4,"2014-10-29,"
9767,AYNTULRNAIPNY,AO0DSC1DYT834,B00MV9ELBM,OK,2,"2014-10-26,"
9768,A22CW0ZHY3NJH8,AO0DSC1DYT834,B00MV9ELBM,OK,2,"2014-10-22,"
9769,A2LXC5ZHHP0WXP,AO0DSC1DYT834,B00MV9ELBM,OK,3,"2014-10-19,"
9770,A31N0XY2UTB25C,AO0DSC1DYT834,B00MV9ELBM,OK,6,"2014-10-14,"
9771,ALYZJ7W14YS26,AO0DSC1DYT834,B00MV9ELBM,OK,10,"2014-10-11,"
9772,AAPPWNP9FWVWS,AO0DSC1DYT834,B00MV9ELBM,OK,5,"2014-10-6,"
9773,A3QDDEW6RXVEAY,AO0DSC1DYT834,B00MV9ELBM,OK,8,"2014-09-30,"
9774,A3QL857ALV5RCJ,A5IA80HMZ8P34,B00MV9EL6M,OK,3,"2014-09-29,"
9775,AOB85R9S1DP1,A5IA80HMZ8P34,B00MV9EL6M,OK,5,"2017-02-26,"
9776,AY9QAUOWTW86Y,A5IA80HMZ8P34,B00MV9EL6M,OK,6,"2016-12-30,"
9777,A2NSI7M0FKID7E,A5IA80HMZ8P34,B00MV9EL6M,OK,6,"2016-01-10,"
9778,A1R3PI724B1SIG,A5IA80HMZ8P34,B00MV9EL6M,OK,5,"2015-11-17,"
9779,A3OKH5G69MS8D9,A5IA80HMZ8P34,B00MV9EL6M,OK,5,"2015-10-1,"
9780,AQVNJVVCII62J,A5IA80HMZ8P34,B00MV9EL6M,OK,7,"2015-09-28,"
9781,A197GS9TRBOKX8,A5IA80HMZ8P34,B00MV9EL6M,OK,6,"2015-09-28,"
9782,A3J8A5L5AF5TX9,A5IA80HMZ8P34,B00MV9EL6M,OK,3,"2015-09-12,"
9783,A1HUYT9E1Z2E6F,A5IA80HMZ8P34,B00MV9EL6M,OK,3,"2015-08-25,"
9784,AJKGD52I9DGCN,A5IA80HMZ8P34,B00MV9EL6M,OK,4,"2015-07-30,"
9785,A2MJ03J7EHVSCI,A5IA80HMZ8P34,B00MV9EL6M,OK,8,"2015-07-25,"
9786,AE2I87RNTD4TO,A5IA80HMZ8P34,B00MV9EL6M,OK,10,"2015-07-1,"
9787,A2F81U787R2BZD,A5IA80HMZ8P34,B00MV9EL6M,OK,1,"2015-06-25,"
9788,A30OI8J3O6OSCZ,A5IA80HMZ8P34,B00MV9EL6M,OK,1,"2015-06-22,"
9789,A2LQRY6QU7KQY7,A5IA80HMZ8P34,B00MV9EL6M,OK,3,"2015-06-21,"
9790,AY3XPKRAMKKY7,A5IA80HMZ8P34,B00MV9EL6M,OK,2,"2015-06-18,"
9791,A1ZKCYRTQWE67F,A5IA80HMZ8P34,B00MV9EL6M,OK,6,"2015-06-15,"
9792,A35QFQI0M46LWO,A5IA80HMZ8P34,B00MV9EL6M,OK,7,"2015-05-16,"
9793,A1A8FUZ1IP3VNX,A5IA80HMZ8P34,B00MV9EL6M,OK,3,"2015-04-24,"
9794,A1QVQ7UJY4VASG,A5IA80HMZ8P34,B00MV9EL6M,OK,1,"2015-04-9,"
9795,A38OWWKAEJ15AI,A5IA80HMZ8P34,B00MV9EL6M,OK,10,"2015-03-26,"
9796,A2QK6CWANYGXTB,A5IA80HMZ8P34,B00MV9EL6M,OK,6,"2015-03-4,"
9797,AIJQT0PTK109N,A5IA80HMZ8P34,B00MV9EL6M,OK,8,"2015-02-5,"
9798,AHEZP9ACDYJII,A5IA80HMZ8P34,B00MV9EL6M,OK,7,"2015-01-20,"
9799,A2QOMZA6Z2S9O0,A5IA80HMZ8P34,B00MV9EL6M,OK,5,"2015-01-14,"
9800,A395F4P17EQKND,A5IA80HMZ8P34,B00MV9EL6M,OK,6,"2015-01-8,"
9801,A1T2ZO4ARVSUGE,A5IA80HMZ8P34,B00MV9EL6M,OK,4,"2014-10-27,"
9802,AYNTULRNAIPNY,A5IA80HMZ8P34,B00MV9EL6M,OK,10,"2014-10-26,"
9803,A3D2VIUT2HWP0Z,A5IA80HMZ8P34,B00MV9EL6M,OK,10,"2014-10-21,"
9804,A31N0XY2UTB25C,A5IA80HMZ8P34,B00MV9EL6M,OK,7,"2014-10-16,"
9805,A2R95Z7PTF5ZRO,A5IA80HMZ8P34,B00MV9EL6M,OK,8,"2014-10-9,"
9806,A1BT6TL7UCIC5Y,A5IA80HMZ8P34,B00MV9EL6M,OK,4,"2014-10-5,"
9807,A240FRPD4MEXND,A5IA80HMZ8P34,B00MV9EL6M,OK,9,"2014-10-4,"
9808,ACQYIC13JXAOI,A5IA80HMZ8P34,B00MV9EL6M,OK,6,"2014-10-4,"
9809,A57Q87B0TC9IJ,A2SMRVTSGNNZF0,B00MYXUBVE,OK,3,"2015-04-11,"
9810,AWCZ9GY5SQLY1,A2SMRVTSGNNZF0,B00MYXUBVE,OK,6,"2015-03-7,"
9811,A38H1KC0SO5TYU,A2SMRVTSGNNZF0,B00MYXUBVE,OK,10,"2015-02-21,"
9812,AYNTULRNAIPNY,A2SMRVTSGNNZF0,B00MYXUBVE,OK,10,"2015-02-8,"
9813,A2503LT8PZIHAD,A2SMRVTSGNNZF0,B00MYXUBVE,OK,1,"2015-02-4,"
9814,ALYZJ7W14YS26,A2SMRVTSGNNZF0,B00MYXUBVE,OK,5,"2015-01-13,"
9815,A2RYWPOL4NN2KG,A2SMRVTSGNNZF0,B00MYXUBVE,OK,8,"2015-01-12,"
9816,A2LW5AL0KQ9P1M,A2SMRVTSGNNZF0,B00MYXUBVE,OK,6,"2015-01-8,"
9817,A2TXMYYGSZCSZ1,A2SMRVTSGNNZF0,B00MYXUBVE,OK,8,"2015-01-7,"
9818,A31RULW0KNYJ5H,A2SMRVTSGNNZF0,B00MYXUBVE,OK,9,"2015-01-6,"
9819,A32B6XWNR55SRL,A2SMRVTSGNNZF0,B00MYXUBVE,OK,1,"2015-01-2,"
9820,ATDE9JYCPI0L1,A2SMRVTSGNNZF0,B00MYXUBVE,OK,6,"2014-12-29,"
9821,A2XH6KI5ZLRLPS,A2SMRVTSGNNZF0,B00MYXUBVE,OK,4,"2014-12-12,"
9822,A365JWYH19HM3B,AI5OR1HSYXCCL,B00MYXTCGY,OK,6,"2017-04-23,"
9823,A39IUCK1WEKLQI,AI5OR1HSYXCCL,B00MYXTCGY,OK,4,"2016-12-26,"
9824,AFJUSRQTNHJ5I,AI5OR1HSYXCCL,B00MYXTCGY,OK,6,"2016-05-4,"
9825,A2SQZL4FSRTKA6,AI5OR1HSYXCCL,B00MYXTCGY,OK,8,"2016-04-13,"
9826,A1I7HLVM8OHMCF,AI5OR1HSYXCCL,B00MYXTCGY,OK,10,"2015-11-23,"
9827,A1MG5GVUOFFZY5,AI5OR1HSYXCCL,B00MYXTCGY,OK,5,"2015-06-26,"
9828,A10Q2ZCYPEVHCU,A2WM1KL9DQSQ18,B00MYXTCNC,OK,6,"2014-11-23,"
9829,AY9QAUOWTW86Y,A2WM1KL9DQSQ18,B00MYXTCNC,OK,2,"2016-12-30,"
9830,AD406JFNIV3MY,A2WM1KL9DQSQ18,B00MYXTCNC,OK,3,"2016-10-26,"
9831,A1LQ1MQNS5GKRQ,A2WM1KL9DQSQ18,B00MYXTCNC,OK,4,"2016-10-4,"
9832,A2Q6XGKWNW3LLC,A2WM1KL9DQSQ18,B00MYXTCNC,OK,4,"2016-07-8,"
9833,A1ZX9B71DGKUO2,A2WM1KL9DQSQ18,B00MYXTCNC,OK,1,"2016-06-20,"
9834,AEMTE111KM6E1,A2WM1KL9DQSQ18,B00MYXTCLO,OK,6,"2015-03-4,"
9835,A1DPOEBIUY9IVI,A2WM1KL9DQSQ18,B00MYXTCNC,OK,5,"2015-12-2,"
9836,A2RJKVBUNZCSXI,AI5OR1HSYXCCL,B00MYXTCGY,OK,1,"2015-05-11,"
9837,A371KHGW3U6POM,A2WM1KL9DQSQ18,B00MYXTCNC,OK,1,"2015-07-11,"
9838,A3RVDXHXWXI6K4,A2WM1KL9DQSQ18,B00MYXTCNC,OK,1,"2015-07-3,"
9839,A1NA2JGI3GNDN2,A2WM1KL9DQSQ18,B00MYXTCNC,OK,6,"2015-06-25,"
9840,A2ZFQ9RT9Y9NQN,AI5OR1HSYXCCL,B00MYXTCGY,OK,5,"2015-04-30,"
9841,A3G5C3JE30FP89,A2WM1KL9DQSQ18,B00MYXTCLO,OK,9,"2015-02-15,"
9842,A1IJOBQD8CY8K1,A2WM1KL9DQSQ18,B00MYXTCNC,OK,1,"2015-06-18,"
9843,A34YUJ0LVFWXRW,AI5OR1HSYXCCL,B00MYXTCGY,OK,5,"2015-04-29,"
9844,A3VUACLKNSMU2,A2WM1KL9DQSQ18,B00MYXTCNC,OK,5,"2015-05-26,"
9845,A2TXR85WQLE32N,AI5OR1HSYXCCL,B00MYXTCGY,OK,9,"2015-04-23,"
9846,A20OIY9CQ4S5JI,A2WM1KL9DQSQ18,B00MYXTCNC,OK,10,"2015-05-6,"
9847,A282Q8NF63SZ97,A2WM1KL9DQSQ18,B00MYXTCNC,OK,2,"2015-04-28,"
9848,A3MJYAJ5JO38QZ,A2WM1KL9DQSQ18,B00MYXTCNC,OK,1,"2015-04-28,"
9849,AZ61PR2UGT3IP,AI5OR1HSYXCCL,B00MYXTCGY,OK,6,"2015-04-19,"
9850,AWS9P2FOTIBB3,A2WM1KL9DQSQ18,B00MYXTCLO,OK,4,"2015-01-29,"
9851,A1ZVD4PMQZIQ52,A2WM1KL9DQSQ18,B00MYXTCNC,OK,8,"2015-04-26,"
9852,ALJBMBL5D28UC,A2WM1KL9DQSQ18,B00MYXTCNC,OK,2,"2015-04-21,"
9853,A2BKS36BUQIB32,A2WM1KL9DQSQ18,B00MYXTCNC,OK,1,"2015-04-20,"
9854,A2H80BVBTTLJZK,A2WM1KL9DQSQ18,B00MYXTCLO,OK,6,"2015-01-21,"
9855,A3C0UFYFGBNAR1,A2WM1KL9DQSQ18,B00MYXTCNC,OK,9,"2015-04-14,"
9856,A361NBC6JJAOWC,AI5OR1HSYXCCL,B00MYXTCGY,OK,1,"2015-04-7,"
9857,A6IVWNRAEYIOW,A2WM1KL9DQSQ18,B00MYXTCNC,OK,4,"2015-04-11,"
9858,A1L0SUHFS9LHPA,A2WM1KL9DQSQ18,B00MYXTCNC,OK,5,"2015-04-11,"
9859,AQJTO7LONGZX6,A2WM1KL9DQSQ18,B00MYXTCNC,OK,1,"2015-04-8,"
9860,A3TH42PC3EZV1B,AI5OR1HSYXCCL,B00MYXTCGY,OK,3,"2015-04-4,"
9861,A10S3TPJ3WUPHF,A2WM1KL9DQSQ18,B00MYXTCLO,OK,2,"2014-12-18,"
9862,A3U52V5ZAHZZKU,A2WM1KL9DQSQ18,B00MYXTCLO,OK,3,"2014-12-2,"
9863,A1G6M86XS35YS3,A2WM1KL9DQSQ18,B00MYXTCNC,OK,9,"2015-04-2,"
9864,A2WYTI7RYF2A29,AI5OR1HSYXCCL,B00MYXTCGY,OK,2,"2015-03-28,"
9865,A2NOZB6VZCTOI4,A2WM1KL9DQSQ18,B00MYXTCNC,OK,7,"2015-04-1,"
9866,A10S3TPJ3WUPHF,A2WM1KL9DQSQ18,B00MYXTCNC,OK,6,"2015-03-29,"
9867,A1ZXCXYW3SSEHC,AI5OR1HSYXCCL,B00MYXTCGY,OK,3,"2015-03-20,"
9868,A4S2WAQVQR6PI,AI5OR1HSYXCCL,B00MYXTCGY,OK,6,"2015-03-14,"
9869,A2A187H32FTQNH,AI5OR1HSYXCCL,B00MYXTCGY,OK,3,"2015-03-13,"
9870,A225KOTGHS3BRA,A2WM1KL9DQSQ18,B00MYXTCNC,OK,8,"2015-03-14,"
9871,A1Z2IWNP7IHKCC,A2WM1KL9DQSQ18,B00MYXTCNC,OK,5,"2015-03-9,"
9872,A3SK123DS7DGM1,AI5OR1HSYXCCL,B00MYXTCGY,OK,9,"2015-03-5,"
9873,A3DGJMO6VPG6FJ,AI5OR1HSYXCCL,B00MYXTCGY,OK,6,"2015-03-2,"
9874,AWSK1ZAEU1KFL,A2WM1KL9DQSQ18,B00MYXTCNC,OK,8,"2015-03-4,"
9875,A1BBCMZRDT7MCJ,A2WM1KL9DQSQ18,B00MYXTCNC,OK,10,"2015-03-1,"
9876,A1QA2NTJYW5W0C,AI5OR1HSYXCCL,B00MYXTCGY,OK,7,"2015-02-23,"
9877,AHSUG8320RZVR,AI5OR1HSYXCCL,B00MYXTCGY,OK,7,"2015-02-23,"
9878,A2KIZOKNM0A1JG,AI5OR1HSYXCCL,B00MYXTCGY,OK,3,"2015-02-23,"
9879,A2Q51L8MVGK5L6,A2WM1KL9DQSQ18,B00MYXTCNC,OK,9,"2015-02-18,"
9880,A3JD87DUPU2I56,AI5OR1HSYXCCL,B00MYXTCGY,OK,2,"2015-02-14,"
9881,A3R4794K2RVU1S,A2WM1KL9DQSQ18,B00MYXTCNC,OK,10,"2015-02-7,"
9882,A28DEENZR1ER2A,A2WM1KL9DQSQ18,B00MYXTCNC,OK,5,"2015-02-4,"
9883,A3QJU4FEN8PQSZ,A2WM1KL9DQSQ18,B00MYXTCNC,OK,8,"2015-02-2,"
9884,A1NGFGBX2VCQS8,A2WM1KL9DQSQ18,B00MYXTCNC,OK,4,"2015-01-31,"
9885,AN5FTWFGH183S,AI5OR1HSYXCCL,B00MYXTCGY,OK,8,"2015-02-11,"
9886,A8SPPHKETDZ41,AI5OR1HSYXCCL,B00MYXTCGY,OK,4,"2015-02-11,"
9887,A12ZVPU3VO7BN2,A2WM1KL9DQSQ18,B00MYXTCNC,OK,10,"2015-01-26,"
9888,A11T807LX2EF00,A2WM1KL9DQSQ18,B00MYXTCNC,OK,8,"2015-01-25,"
9889,A1B8EJQU73YGL9,AI5OR1HSYXCCL,B00MYXTCGY,OK,9,"2015-02-5,"
9890,A1D7X065RAZEH3,A2WM1KL9DQSQ18,B00MYXTCNC,OK,7,"2015-01-22,"
9891,A3JT72RXDDIDJ6,A2WM1KL9DQSQ18,B00MYXTCNC,OK,6,"2015-01-22,"
9892,A2QK6CWANYGXTB,AI5OR1HSYXCCL,B00MYXTCGY,OK,5,"2015-02-4,"
9893,A31WL2DMXTR6SV,A2WM1KL9DQSQ18,B00MYXTCNC,OK,10,"2015-01-14,"
9894,AWGWBLW1SRPG6,A2WM1KL9DQSQ18,B00MYXTCNC,OK,5,"2015-01-12,"
9895,A1QT6PHXDA5XDF,A2WM1KL9DQSQ18,B00MYXTCNC,OK,8,"2015-01-12,"
9896,AZW10G02DNJI4,A2WM1KL9DQSQ18,B00MYXTCNC,OK,5,"2015-01-11,"
9897,A207F6AQXEJ4XA,A2WM1KL9DQSQ18,B00MYXTCNC,OK,9,"2015-01-10,"
9898,A1PI8VBCXXSGC7,A2WM1KL9DQSQ18,B00MYXTCNC,OK,7,"2015-01-9,"
9899,A23E9QQHJLNGUI,A2WM1KL9DQSQ18,B00MYXTCNC,OK,2,"2015-01-6,"
9900,A22S7D0LP8GRDH,A2WM1KL9DQSQ18,B00MYXTCNC,OK,4,"2015-01-6,"
9901,A2OZIY67Q6ND06,AI5OR1HSYXCCL,B00MYXTCGY,OK,2,"2015-01-31,"
9902,A4J9TN7015EZ7,A2WM1KL9DQSQ18,B00MYXTCNC,OK,9,"2015-01-1,"
9903,A3SLC8F6VIWXIR,A2WM1KL9DQSQ18,B00MYXTCNC,OK,2,"2015-01-1,"
9904,A680RUE1FDO8B,A2WM1KL9DQSQ18,B00MYXTCNC,OK,4,"2014-12-31,"
9905,AT3NIL6Q0G44I,AI5OR1HSYXCCL,B00MYXTCGY,OK,8,"2015-01-30,"
9906,A5G3GY4XV6E7A,AI5OR1HSYXCCL,B00MYXTCGY,OK,4,"2015-01-30,"
9907,A2D3Y6D1H9YDIE,A2WM1KL9DQSQ18,B00MYXTCNC,OK,10,"2014-12-23,"
9908,A3OKH5G69MS8D9,AI5OR1HSYXCCL,B00MYXTCGY,OK,9,"2015-01-29,"
9909,AQZ1VXTL6QZPU,A2WM1KL9DQSQ18,B00MYXTCNC,OK,8,"2014-12-18,"
9910,A3RVG0QUY7R7LX,A6U423ORF4SZL,B00MYXTCIM,OK,2,"2016-02-3,"
9911,A3TUZOJZM9008Y,AI5OR1HSYXCCL,B00MYXTCGY,OK,4,"2015-01-27,"
9912,A1DPOEBIUY9IVI,A6U423ORF4SZL,B00MYXTCIM,OK,4,"2015-12-2,"
9913,A10ZFE6YE0UHW8,AI5OR1HSYXCCL,B00MYXTCGY,OK,7,"2015-01-27,"
9914,A48400QTCGBJF,A6U423ORF4SZL,B00MYXTCIM,OK,10,"2015-09-21,"
9915,A3EU25XMBJJ4Q3,AI5OR1HSYXCCL,B00MYXTCGY,OK,6,"2015-01-26,"
9916,A3935GZFLPU28D,A6U423ORF4SZL,B00MYXTCIM,OK,3,"2015-06-26,"
9917,A1RGW8ZYX0PAE1,A6U423ORF4SZL,B00MYXTCIM,OK,10,"2015-06-18,"
9918,A19QMWXXUUTA9I,A6U423ORF4SZL,B00MYXTCIM,OK,1,"2015-06-3,"
9919,A1QVQ7UJY4VASG,A6U423ORF4SZL,B00MYXTCIM,OK,1,"2015-05-30,"
9920,A1PMW3A3WBYS23,A6U423ORF4SZL,B00MYXTCIM,OK,6,"2015-05-1,"
9921,A5U5T6EWH90O0,AI5OR1HSYXCCL,B00MYXTCGY,OK,6,"2015-01-25,"
9922,A6M01NDCD957E,A6U423ORF4SZL,B00MYXTCIM,OK,9,"2015-04-22,"
9923,A36JD4TF3WHDQ5,AI5OR1HSYXCCL,B00MYXTCGY,OK,9,"2015-01-24,"
9924,A3DC6U3FJKZ8NV,AI5OR1HSYXCCL,B00MYXTCGY,OK,5,"2015-01-24,"
9925,A1BSCNMCI7LOAB,A6U423ORF4SZL,B00MYXTCIM,OK,9,"2015-04-9,"
9926,A27HD5O3TRWITN,A6U423ORF4SZL,B00MYXTCIM,OK,7,"2015-04-9,"
9927,A17NVM7IAPF2NS,AI5OR1HSYXCCL,B00MYXTCGY,OK,10,"2015-01-23,"
9928,A17A1KTVI3DG6U,AI5OR1HSYXCCL,B00MYXTCGY,OK,10,"2015-01-22,"
9929,A3NRQZDIN9CIZ0,A6U423ORF4SZL,B00MYXTCIM,OK,10,"2015-04-3,"
9930,AMO1MLSIJSQOF,AI5OR1HSYXCCL,B00MYXTCGY,OK,1,"2015-01-21,"
9931,A2Q1EJXUAN61X5,A6U423ORF4SZL,B00MYXTCIM,OK,3,"2015-03-12,"
9932,A2IX2PCXS5O2FK,AI5OR1HSYXCCL,B00MYXTCGY,OK,10,"2015-01-20,"
9933,A1S9RZPVGI5NCZ,A6U423ORF4SZL,B00MYXTCIM,OK,4,"2015-02-28,"
9934,A1PKJZRM97ELT8,A6U423ORF4SZL,B00MYXTCIM,OK,3,"2015-02-27,"
9935,AL1R9APK6DD0I,A6U423ORF4SZL,B00MYXTCIM,OK,5,"2015-02-22,"
9936,A1L8PL08LOYO9L,AI5OR1HSYXCCL,B00MYXTCGY,OK,5,"2015-01-18,"
9937,A3APIP5GYBAW6Q,A6U423ORF4SZL,B00MYXTCIM,OK,4,"2015-02-20,"
9938,A25QJBK33C4O0R,AI5OR1HSYXCCL,B00MYXTCGY,OK,10,"2015-01-17,"
9939,A2F7CSE6KT7NI4,A6U423ORF4SZL,B00MYXTCIM,OK,2,"2015-02-5,"
9940,A48400QTCGBJF,A3RZOPQ42Q50B1,B00MYXTCMI,OK,6,"2015-09-21,"
9941,A2XCLWKD9MG0CE,A3RZOPQ42Q50B1,B00MYXTCMI,OK,6,"2015-08-31,"
9942,A371KHGW3U6POM,A3RZOPQ42Q50B1,B00MYXTCMI,OK,4,"2015-07-11,"
9943,A3VUACLKNSMU2,A3RZOPQ42Q50B1,B00MYXTCMI,OK,4,"2015-05-26,"
9944,A2ZFQ9RT9Y9NQN,A3RZOPQ42Q50B1,B00MYXTCMI,OK,1,"2015-04-30,"
9945,A1B8EJQU73YGL9,A6U423ORF4SZL,B00MYXTCIM,OK,7,"2015-02-2,"
9946,A3C0UFYFGBNAR1,A3RZOPQ42Q50B1,B00MYXTCMI,OK,2,"2015-04-14,"
9947,A116J8AUC3JSN2,AI5OR1HSYXCCL,B00MYXTCGY,OK,1,"2015-01-15,"
9948,A2VIX3WXF4HG9T,A6U423ORF4SZL,B00MYXTCIM,OK,8,"2015-01-30,"
9949,A6FSYF9LXS7AE,A3RZOPQ42Q50B1,B00MYXTCMI,OK,8,"2015-03-25,"
9950,A1MRRMHGV3PN5W,A6U423ORF4SZL,B00MYXTCIM,OK,10,"2015-01-23,"
9951,A2Y739CRM15WDL,A6U423ORF4SZL,B00MYXTCIM,OK,2,"2015-01-20,"
9952,A1BBCMZRDT7MCJ,A3RZOPQ42Q50B1,B00MYXTCMI,OK,1,"2015-02-27,"
9953,A28DEENZR1ER2A,A3RZOPQ42Q50B1,B00MYXTCMI,OK,2,"2015-02-4,"
9954,A24AB6DJ00YOJ6,A3RZOPQ42Q50B1,B00MYXTCMI,OK,8,"2015-01-7,"
9955,A11LNPG39A2ZV4,A6U423ORF4SZL,B00MYXTCIM,OK,4,"2015-01-10,"
9956,A3BAE79NXFDXGV,A6U423ORF4SZL,B00MYXTCIM,OK,3,"2015-01-9,"
9957,A16IM9MYTHCKYQ,A6U423ORF4SZL,B00MYXTCIM,OK,10,"2015-01-8,"
9958,A2AF0NOCM71J0B,A6U423ORF4SZL,B00MYXTCIM,OK,8,"2015-01-8,"
9959,A24AB6DJ00YOJ6,A6U423ORF4SZL,B00MYXTCIM,OK,1,"2015-01-7,"
9960,A2PK64OVZA1U8Z,A6U423ORF4SZL,B00MYXTCIM,OK,5,"2014-12-28,"
9961,A2AVMEB8PQOTTE,A6U423ORF4SZL,B00MYXTCIM,OK,8,"2014-12-26,"
9962,A2XC714PE4NQVE,AI5OR1HSYXCCL,B00MYXTCGY,OK,1,"2015-01-12,"
9963,A3LMPD1ZQTWOC4,A6U423ORF4SZL,B00MYXTCIM,OK,5,"2014-12-22,"
9964,A3QRR8PSCBI07C,A6U423ORF4SZL,B00MYXTCIM,OK,10,"2014-12-20,"
9965,A27R1FLUS2KTIX,AI5OR1HSYXCCL,B00MYXTCGY,OK,7,"2015-01-11,"
9966,A39ILAW86DCL00,AI5OR1HSYXCCL,B00MYXTCGY,OK,7,"2015-01-11,"
9967,A39G26LKBXB83D,AI5OR1HSYXCCL,B00MYXTCGY,OK,6,"2015-01-9,"
9968,AUEUB778AU7MW,AI5OR1HSYXCCL,B00MYXTCGY,OK,1,"2015-01-8,"
9969,AFIHZGX5DMIXS,AI5OR1HSYXCCL,B00MYXTCGY,OK,9,"2015-01-5,"
9970,A1KRT1B3C08AHQ,AI5OR1HSYXCCL,B00MYXTCGY,OK,3,"2015-01-4,"
9971,AKN564U9C9FUA,AI5OR1HSYXCCL,B00MYXTCGY,OK,10,"2015-01-3,"
9972,A2AF0NOCM71J0B,AI5OR1HSYXCCL,B00MYXTCGY,OK,7,"2015-01-3,"
9973,A3OKJR8V2MR3Z9,AI5OR1HSYXCCL,B00MYXTCGY,OK,3,"2015-01-1,"
9974,A3U41ZL33SS92P,AI5OR1HSYXCCL,B00MYXTCGY,OK,10,"2014-12-30,"
9975,ADWUJZ8865J2A,AI5OR1HSYXCCL,B00MYXTCGY,OK,6,"2014-12-29,"
9976,A1GGXJZOI5GEAQ,AI5OR1HSYXCCL,B00MYXTCGY,OK,3,"2014-12-23,"
9977,A3GW8HX6UB0XML,AI5OR1HSYXCCL,B00MYXTCGY,OK,7,"2014-12-20,"
9978,A10S3TPJ3WUPHF,AI5OR1HSYXCCL,B00MYXTCGY,OK,4,"2014-12-18,"
9979,A2Q7JSMPKUWXAS,AI5OR1HSYXCCL,B00MYXTCGY,OK,7,"2014-12-8,"
9980,A3H1L8J408EMXK,AI5OR1HSYXCCL,B00MYXTCGY,OK,7,"2014-11-21,"
9981,A1ZVD4PMQZIQ52,AI5OR1HSYXCCL,B00MYXTCGY,OK,3,"2014-11-17,"
9982,AWSK1ZAEU1KFL,AI5OR1HSYXCCL,B00MYXTCGY,OK,1,"2014-11-17,"
9983,A2LW5AL0KQ9P1M,AR7RVZZQDW6B3,B00N4OLGL6,OK,5,"2015-01-6,"
9984,A2U6GHU2EMC5M5,AR7RVZZQDW6B3,B00N4OLGL6,OK,2,"2014-12-26,"
9985,A3V6Z4RCDGRC44,AR7RVZZQDW6B3,B00N4OLGL6,OK,5,"2014-12-25,"
9986,A1B6SIX2I161O9,AR7RVZZQDW6B3,B00N4OLGL6,OK,9,"2014-12-24,"
9987,ALYZJ7W14YS26,AR7RVZZQDW6B3,B00N4OLGL6,OK,9,"2014-12-23,"
9988,A30IP5D5DLHRPA,AR7RVZZQDW6B3,B00N4OLGL6,OK,6,"2014-12-17,"
9989,A3PD8JD9L4WEII,AR7RVZZQDW6B3,B00N4OLGL6,OK,3,"2014-12-12,"
9990,A23NSKTMSPPBTR,AR7RVZZQDW6B3,B00N4OLGL6,OK,10,"2014-12-11,"
9991,A1WKEAS58297E5,AR7RVZZQDW6B3,B00N4OLGL6,OK,3,"2014-12-4,"
9992,ATDE9JYCPI0L1,AR7RVZZQDW6B3,B00N4OLGL6,OK,2,"2014-12-3,"
9993,AZ0PCEZUTF5QO,AR7RVZZQDW6B3,B00N4OLGL6,OK,3,"2014-11-28,"
9994,A26X7W5UM5QFT4,AR7RVZZQDW6B3,B00N4OLGL6,OK,6,"2014-11-27,"
9995,A29VG90T649CSU,AR7RVZZQDW6B3,B00N4OLGL6,OK,3,"2014-11-24,"
9996,A3M7BCQKSQAK4L,AR7RVZZQDW6B3,B00N4OLGL6,OK,8,"2014-11-24,"
9997,A23E9QQHJLNGUI,AR7RVZZQDW6B3,B00N4OLGL6,OK,7,"2014-11-24,"
9998,A1V4VVBQBFXRHC,AR7RVZZQDW6B3,B00N4OLGL6,OK,7,"2014-11-24,"
9999,A3HRDRQ5VAFPQS,AR7RVZZQDW6B3,B00N4OLGL6,OK,7,"2014-11-23,"
10000,A2MCC0XFURU2K2,AR7RVZZQDW6B3,B00N4OLGL6,OK,5,"2014-11-22,"
10001,A261P36T13YP98,A33LKRMLTQUWQA,B00N4OLGP2,OK,10,"2014-11-28,"
10002,A2VAD79S4A06DD,A33LKRMLTQUWQA,B00N4OLGP2,OK,5,"2014-11-26,"
10003,A1PI8VBCXXSGC7,A33LKRMLTQUWQA,B00N4OLGP2,OK,5,"2014-11-25,"
10004,A5X444UZBWXW2,A33LKRMLTQUWQA,B00N4OLGP2,OK,7,"2015-07-31,"
10005,A9P4Q7KX35RS2,A33LKRMLTQUWQA,B00N4OLGP2,OK,5,"2015-03-23,"
10006,A2NRBOWFEO19S8,A33LKRMLTQUWQA,B00N4OLGP2,OK,10,"2015-03-21,"
10007,AZQGJ5CEAJGXB,A33LKRMLTQUWQA,B00N4OLGP2,OK,9,"2015-01-7,"
10008,A21BVL7PKG9BX8,A33LKRMLTQUWQA,B00N4OLGP2,OK,1,"2014-12-30,"
10009,A2VLF9FE68LFX6,A33LKRMLTQUWQA,B00N4OLGP2,OK,10,"2014-12-29,"
